Classe;n_contorno;Área;Diâmetro;Minor;Diretorio;Imagem
;1;121,0;7,15733956975279;2,661503596533745;.\originalGrayDataset;0518.png
;2;100,5;4,0;3,149603149604725;.\originalGrayDataset;0518.png
;0;1241,0;3,23606797749979;1,23606797749979;.\originalGrayDataset;0519.png
;1;747,5;3,829708431025352;1,885618083164127;.\originalGrayDataset;0519.png
;2;326,5;3,829708431025352;1,885618083164127;.\originalGrayDataset;0519.png
;0;3348,0;3,098386676965933;1,788854381999832;.\originalGrayDataset;0520.png
;1;1072,0;2,309401076758503;1,333333333333333;.\originalGrayDataset;0520.png
;2;552,0;3,098386676965933;1,788854381999832;.\originalGrayDataset;0520.png
;0;166,5;2,0;2,0;.\originalGrayDataset;0524.png
;1;104,5;40,7020785825013;5,180973387044824;.\originalGrayDataset;0524.png
;2;92,0;10,229235911513111;1,595746263037547;.\originalGrayDataset;0524.png
;0;62,5;4,363338213437162;1,65500979239906;.\originalGrayDataset;0530.png
;1;52,0;6,472425083728933;2,356301759104925;.\originalGrayDataset;0530.png
;2;43,0;8,095237064867966;3,380209246413348;.\originalGrayDataset;0530.png
;0;3237,0;3,23606797749979;1,23606797749979;.\originalGrayDataset;0531.png
;1;754,5;5,196736578748781;2,565288636898106;.\originalGrayDataset;0531.png
;2;511,5;2,309401076758503;1,333333333333333;.\originalGrayDataset;0531.png
;0;68,5;4,603066923192716;2,758944526555245;.\originalGrayDataset;0532.png
;1;47,0;2,309401076758503;1,333333333333333;.\originalGrayDataset;0532.png
;2;44,0;6,471519159589876;3,568854678699936;.\originalGrayDataset;0532.png
;0;76,5;3,098386676965933;1,788854381999832;.\originalGrayDataset;0533.png
;1;53,0;3,098386676965933;1,788854381999832;.\originalGrayDataset;0533.png
;2;46,0;4,155374705678736;1,905471133100374;.\originalGrayDataset;0533.png
;0;557,5;3,23606797749979;1,23606797749979;.\originalGrayDataset;0535.png
;1;510,5;3,677088528342677;0,837402040213009;.\originalGrayDataset;0535.png
;2;314,0;3,098386676965933;1,788854381999832;.\originalGrayDataset;0535.png
;0;216,0;7,55148982363201;3,796448073200505;.\originalGrayDataset;0542.png
;1;189,0;4,0;2,213133340689953;.\originalGrayDataset;0542.png
;2;147,0;5,018185363772718;2,482892351739698;.\originalGrayDataset;0542.png
;0;116,5;3,464101615137754;2,738612787525831;.\originalGrayDataset;0543.png
;1;57,0;4,0;1,632993161855452;.\originalGrayDataset;0543.png
;2;46,5;3,651483716701108;2,10818510677892;.\originalGrayDataset;0543.png
;0;1031,5;2,0;2,0;.\originalGrayDataset;0546.png
;1;804,0;2,0;2,0;.\originalGrayDataset;0546.png
;2;308,5;2,309401076758503;1,333333333333333;.\originalGrayDataset;0546.png
;0;137,0;5,00274675656753;1,443480516239889;.\originalGrayDataset;0548.png
;1;118,0;3,464101615137754;1,414213562373095;.\originalGrayDataset;0548.png
;2;108,5;3,265986323710904;2,0;.\originalGrayDataset;0548.png
;0;2331,0;3,829708431025352;1,885618083164127;.\originalGrayDataset;0551.png
;1;730,0;6,331445907603705;2,45436424155002;.\originalGrayDataset;0551.png
;2;252,0;6,977662992015562;3,108884099854324;.\originalGrayDataset;0551.png
;0;7041,5;27,161392665654216;3,967234695201494;.\originalGrayDataset;0553.png
;1;325,5;6,257452020932036;4,099304112374877;.\originalGrayDataset;0553.png
;2;258,0;8,925646709090543;3,461082103606111;.\originalGrayDataset;0553.png
;0;7373,0;8,503402019778887;2,21784146337988;.\originalGrayDataset;0554.png
;1;334,0;3,23606797749979;1,23606797749979;.\originalGrayDataset;0554.png
;2;252,5;19,474334244140813;5,326818666475257;.\originalGrayDataset;0554.png
;0;131,5;4,507893913753563;2,104493398028036;.\originalGrayDataset;0555.png
;1;110,0;2,309401076758503;1,333333333333333;.\originalGrayDataset;0555.png
;2;99,5;4,47213595499958;2,0;.\originalGrayDataset;0555.png
;0;103,5;11,963123402939395;3,109003163116101;.\originalGrayDataset;0562.png
;1;93,0;4,155374705678736;1,905471133100374;.\originalGrayDataset;0562.png
;2;90,0;4,82842712474619;0,82842712474619;.\originalGrayDataset;0562.png
;0;119,0;10,50121057476598;3,730820406943709;.\originalGrayDataset;0564.png
;1;91,5;5,321869122843981;1,782612980800892;.\originalGrayDataset;0564.png
;2;84,5;166,7380443401374;5,308656157691729;.\originalGrayDataset;0564.png
;0;5380,5;2,0;2,0;.\originalGrayDataset;0568.png
;1;672,5;9,16515138991168;2,0;.\originalGrayDataset;0568.png
;2;291,5;4,093338188813542;1,563516060678838;.\originalGrayDataset;0568.png
;0;5400,0;19,602099045402127;5,22386432076289;.\originalGrayDataset;0569.png
;1;668,5;2,309401076758503;1,333333333333333;.\originalGrayDataset;0569.png
;2;268,0;6,040895836088439;1,872852769848542;.\originalGrayDataset;0569.png
;0;303,0;5,960972258881774;2,113482843280712;.\originalGrayDataset;0583.png
;1;226,0;3,703280399090206;2,138089935299395;.\originalGrayDataset;0583.png
;2;198,5;8,014028650749212;1,825075434201644;.\originalGrayDataset;0583.png
;0;7910,5;3,098386676965933;1,788854381999832;.\originalGrayDataset;0585.png
;1;3589,5;6,586417573021535;1,685623260404093;.\originalGrayDataset;0585.png
;2;745,0;6,410747983365109;1,964939688573319;.\originalGrayDataset;0585.png
;0;465,5;2,309401076758503;1,333333333333333;.\originalGrayDataset;0592.png
;1;434,0;10,406916487687576;5,928461987631863;.\originalGrayDataset;0592.png
;2;206,5;4,82842712474619;0,82842712474619;.\originalGrayDataset;0592.png
;0;281,5;6,040895836088439;1,872852769848542;.\originalGrayDataset;0596.png
;1;143,5;5,274258481434536;1,946056459258261;.\originalGrayDataset;0596.png
;2;120,0;4,0;1,632993161855452;.\originalGrayDataset;0596.png
;0;344,0;5,186475084170882;2,429089582801476;.\originalGrayDataset;0599.png
;1;176,0;69,95271006135536;8,870650354769989;.\originalGrayDataset;0599.png
;2;153,5;5,449353665897314;3,145851452097728;.\originalGrayDataset;0599.png
;0;8651,5;2,309401076758503;1,333333333333333;.\augmentedDataset\contrast_stretching;0004.png
;1;135,0;4,680205767201096;1,046744465787899;.\augmentedDataset\contrast_stretching;0004.png
;2;128,0;9,179476518602309;3,962846577043977;.\augmentedDataset\contrast_stretching;0004.png
;0;248,5;6,031273328889181;1,467771875029618;.\augmentedDataset\contrast_stretching;0010.png
;1;206,0;6,410747983365109;1,964939688573319;.\augmentedDataset\contrast_stretching;0010.png
;2;96,0;4,972652484064487;2,745394340098454;.\augmentedDataset\contrast_stretching;0010.png
;0;126,5;6,453653545640349;2,825935503227082;.\augmentedDataset\contrast_stretching;0017.png
;1;111,0;6,52172371922943;1,815015213122856;.\augmentedDataset\contrast_stretching;0017.png
;2;19,0;25,474156091543584;1,972714053484508;.\augmentedDataset\contrast_stretching;0017.png
;0;6,0;4,82842712474619;0,82842712474619;.\augmentedDataset\contrast_stretching;0030.png
;1;4,0;6,147097018697723;2,678035834089599;.\augmentedDataset\contrast_stretching;0030.png
;2;3,5;3,23606797749979;1,23606797749979;.\augmentedDataset\contrast_stretching;0030.png
;0;99,0;5,133805351608395;1,542315301534688;.\augmentedDataset\contrast_stretching;0052.png
;1;78,5;13,375096009791008;2,853998649219498;.\augmentedDataset\contrast_stretching;0052.png
;2;59,5;18,19041432573204;2,089701609689005;.\augmentedDataset\contrast_stretching;0052.png
;0;8980,5;10,712522354527785;1,951862197571952;.\augmentedDataset\contrast_stretching;0062.png
;1;127,0;3,098386676965933;1,788854381999832;.\augmentedDataset\contrast_stretching;0062.png
;2;126,0;7,704827029912549;2,551595665290443;.\augmentedDataset\contrast_stretching;0062.png
;0;35,0;8,438009243891594;2,993325909419153;.\augmentedDataset\contrast_stretching;0067.png
;1;12,5;8,202748130404117;3,433555485854427;.\augmentedDataset\contrast_stretching;0067.png
;2;11,0;5,196736578748781;2,565288636898106;.\augmentedDataset\contrast_stretching;0067.png
;0;2485,5;7,097764472921568;3,093922554118484;.\augmentedDataset\contrast_stretching;0074.png
;1;189,5;4,155374705678736;1,905471133100374;.\augmentedDataset\contrast_stretching;0074.png
;2;172,5;13,709955786289514;4,991459041041487;.\augmentedDataset\contrast_stretching;0074.png
;0;5559,5;6,0;1,959591794226542;.\augmentedDataset\contrast_stretching;0077.png
;1;4738,0;13,802740343632395;1,677497807885102;.\augmentedDataset\contrast_stretching;0077.png
;2;128,0;6,410747983365109;1,964939688573319;.\augmentedDataset\contrast_stretching;0077.png
;0;2029,5;7,000091071529563;1,904422265109768;.\augmentedDataset\contrast_stretching;0093.png
;1;1995,0;4,569200140512701;2,757246828983344;.\augmentedDataset\contrast_stretching;0093.png
;2;105,0;9,776625254687104;2,538166658720235;.\augmentedDataset\contrast_stretching;0093.png
;0;34,0;13,955305294043804;1,978919103121602;.\augmentedDataset\contrast_stretching;0099.png
;1;16,5;5,672452304781605;1,560618386389525;.\augmentedDataset\contrast_stretching;0099.png
;2;14,0;8,272431330206533;2,682009967332717;.\augmentedDataset\contrast_stretching;0099.png
;0;38,0;6,052283110938236;1,695889732428958;.\augmentedDataset\contrast_stretching;0100.png
;1;16,5;9,529675494243438;1,321842821779686;.\augmentedDataset\contrast_stretching;0100.png
;2;15,0;13,073253969622831;1,522070074736227;.\augmentedDataset\contrast_stretching;0100.png
;0;47,5;2,309401076758503;1,333333333333333;.\augmentedDataset\contrast_stretching;0102.png
;1;44,0;7,610212274206421;3,993091855075217;.\augmentedDataset\contrast_stretching;0102.png
;2;28,5;10,14585290544573;3,228424913513189;.\augmentedDataset\contrast_stretching;0102.png
;0;4905,5;4,09878030638384;2,993325909419153;.\augmentedDataset\contrast_stretching;0111.png
;1;564,5;3,098386676965933;1,788854381999832;.\augmentedDataset\contrast_stretching;0111.png
;2;70,0;12,16552506059644;1,959591794226545;.\augmentedDataset\contrast_stretching;0111.png
;0;29463,5;15,588094465614448;4,166343525094487;.\augmentedDataset\contrast_stretching;0123.png
;1;14546,5;6,897088089272231;1,932863423210776;.\augmentedDataset\contrast_stretching;0123.png
;2;3178,0;6,075474289136743;2,649076489057768;.\augmentedDataset\contrast_stretching;0123.png
;0;28894,5;4,507893913753563;2,104493398028036;.\augmentedDataset\contrast_stretching;0124.png
;1;13405,5;3,23606797749979;1,23606797749979;.\augmentedDataset\contrast_stretching;0124.png
;2;7198,0;2,0;2,0;.\augmentedDataset\contrast_stretching;0124.png
;0;29563,5;11,31484363571098;3,9949494516304;.\augmentedDataset\contrast_stretching;0125.png
;1;13947,0;13,437426915288766;4,081931757648441;.\augmentedDataset\contrast_stretching;0125.png
;2;6701,5;7,21764925201507;3,190163665575469;.\augmentedDataset\contrast_stretching;0125.png
;0;29683,0;6,410773181397356;1,965193938693184;.\augmentedDataset\contrast_stretching;0126.png
;1;13965,0;5,656854249492381;2,0;.\augmentedDataset\contrast_stretching;0126.png
;2;3311,5;23,340095452499803;5,888846366805479;.\augmentedDataset\contrast_stretching;0126.png
;0;29729,0;5,876837803440551;2,884427202963337;.\augmentedDataset\contrast_stretching;0129.png
;1;8228,0;4,886449919442066;3,653367895613989;.\augmentedDataset\contrast_stretching;0129.png
;2;1863,5;14,32881322506584;7,110571449987969;.\augmentedDataset\contrast_stretching;0129.png
;0;29713,5;5,033222956847167;2,905932629027116;.\augmentedDataset\contrast_stretching;0130.png
;1;3535,0;8,278704359656585;3,740432047662519;.\augmentedDataset\contrast_stretching;0130.png
;2;1051,0;3,265986323710904;2,0;.\augmentedDataset\contrast_stretching;0130.png
;0;29695,0;15,974866377825617;4,760751550094562;.\augmentedDataset\contrast_stretching;0136.png
;1;8982,5;6,342284798713821;2,973565233632895;.\augmentedDataset\contrast_stretching;0136.png
;2;3700,5;7,267137657458658;2,761559390552063;.\augmentedDataset\contrast_stretching;0136.png
;0;29676,0;3,829708431025352;1,885618083164127;.\augmentedDataset\contrast_stretching;0139.png
;1;8970,5;6,564696009802764;3,292759678275908;.\augmentedDataset\contrast_stretching;0139.png
;2;2196,5;6,055509193551325;4,136252674171776;.\augmentedDataset\contrast_stretching;0139.png
;0;29797,5;5,830024994442534;2,544330654913134;.\augmentedDataset\contrast_stretching;0140.png
;1;8990,5;4,507893913753563;2,104493398028036;.\augmentedDataset\contrast_stretching;0140.png
;2;2437,0;7,191412392363815;2,346446254483227;.\augmentedDataset\contrast_stretching;0140.png
;0;29647,5;2,0;2,0;.\augmentedDataset\contrast_stretching;0141.png
;1;8806,5;14,599137482556351;4,168379642864938;.\augmentedDataset\contrast_stretching;0141.png
;2;4885,0;6,910124541010887;2,986108754614563;.\augmentedDataset\contrast_stretching;0141.png
;0;35236,0;3,464101615137754;1,414213562373095;.\augmentedDataset\contrast_stretching;0142.png
;1;29610,5;7,554371880072024;1,975317619716008;.\augmentedDataset\contrast_stretching;0142.png
;2;3369,0;4,093338188813542;1,563516060678838;.\augmentedDataset\contrast_stretching;0142.png
;0;29779,5;3,885753375057407;2,795442890696132;.\augmentedDataset\contrast_stretching;0144.png
;1;3975,0;23,412156366443064;7,346209902647561;.\augmentedDataset\contrast_stretching;0144.png
;2;2610,5;5,189483704979297;2,630684045106107;.\augmentedDataset\contrast_stretching;0144.png
;0;29836,5;6,471106642514547;3,290996987866333;.\augmentedDataset\contrast_stretching;0146.png
;1;9890,5;4,919459827476725;3,375877388463233;.\augmentedDataset\contrast_stretching;0146.png
;2;5187,5;7,718100141287419;3,631977531259178;.\augmentedDataset\contrast_stretching;0146.png
;0;36793,0;16,896057514606614;7,878739071196248;.\augmentedDataset\contrast_stretching;0148.png
;1;29918,5;16,49254448855215;4,587544339838865;.\augmentedDataset\contrast_stretching;0148.png
;2;3944,0;14,677383730658072;4,202478622920069;.\augmentedDataset\contrast_stretching;0148.png
;0;35702,5;4,47213595499958;2,0;.\augmentedDataset\contrast_stretching;0149.png
;1;29806,0;4,34169545110285;1,27658944452507;.\augmentedDataset\contrast_stretching;0149.png
;2;1760,5;8,327896461408185;1,932588400181151;.\augmentedDataset\contrast_stretching;0149.png
;0;35868,0;5,839018474503635;2,259615731580316;.\augmentedDataset\contrast_stretching;0150.png
;1;29841,5;9,75172760761862;4,34932920090518;.\augmentedDataset\contrast_stretching;0150.png
;2;1734,0;3,023715784073818;2,799416848895061;.\augmentedDataset\contrast_stretching;0150.png
;0;29915,0;3,23606797749979;1,23606797749979;.\augmentedDataset\contrast_stretching;0151.png
;1;8666,0;6,334195111074454;3,755022572110947;.\augmentedDataset\contrast_stretching;0151.png
;2;1964,0;6,749143921233963;3,780086815202877;.\augmentedDataset\contrast_stretching;0151.png
;0;30322,5;4,132908103676025;2,864091692640617;.\augmentedDataset\contrast_stretching;0154.png
;1;3373,5;11,466600381562172;10,002756593276455;.\augmentedDataset\contrast_stretching;0154.png
;2;3085,0;8,13150332548484;2,500730626762709;.\augmentedDataset\contrast_stretching;0154.png
;0;30240,5;4,0;1,385640646055102;.\augmentedDataset\contrast_stretching;0155.png
;1;5400,5;6,910694415125243;2,443501127989339;.\augmentedDataset\contrast_stretching;0155.png
;2;3079,5;5,311578320742263;2,04504216851777;.\augmentedDataset\contrast_stretching;0155.png
;0;15391,5;4,976979969245306;1,79712837207891;.\augmentedDataset\contrast_stretching;0157.png
;1;9026,5;9,464319866878812;3,904225401794224;.\augmentedDataset\contrast_stretching;0157.png
;2;3851,5;3,023715784073818;2,79941684889506;.\augmentedDataset\contrast_stretching;0157.png
;0;15737,5;4,796702691401646;1,764679084109074;.\augmentedDataset\contrast_stretching;0158.png
;1;10295,0;7,79430287983481;2,597853463419133;.\augmentedDataset\contrast_stretching;0158.png
;2;4188,5;10,821063993175086;3,127007204278503;.\augmentedDataset\contrast_stretching;0158.png
;0;13871,0;3,265986323710904;2,0;.\augmentedDataset\contrast_stretching;0159.png
;1;1960,5;6,175642573720349;2,74373932222421;.\augmentedDataset\contrast_stretching;0159.png
;2;1559,5;3,265986323710904;3,265986323710904;.\augmentedDataset\contrast_stretching;0159.png
;0;15515,0;4,919459827476725;3,375877388463234;.\augmentedDataset\contrast_stretching;0161.png
;1;4019,0;7,731010827707836;3,198667157092813;.\augmentedDataset\contrast_stretching;0161.png
;2;3175,5;2,309401076758503;1,333333333333333;.\augmentedDataset\contrast_stretching;0161.png
;0;15725,0;7,851686732090648;4,392581704931611;.\augmentedDataset\contrast_stretching;0162.png
;1;3968,0;14,95525529485922;10,568460129887876;.\augmentedDataset\contrast_stretching;0162.png
;2;3933,5;3,23606797749979;1,23606797749979;.\augmentedDataset\contrast_stretching;0162.png
;0;14534,0;5,754986301390788;3,417620908000825;.\augmentedDataset\contrast_stretching;0164.png
;1;9980,5;3,23606797749979;1,23606797749979;.\augmentedDataset\contrast_stretching;0164.png
;2;4110,0;6,491432935357954;3,215788930534778;.\augmentedDataset\contrast_stretching;0164.png
;0;15019,0;10,675126838361493;6,006682485199891;.\augmentedDataset\contrast_stretching;0166.png
;1;11001,5;6,45921595312105;4,864250124217146;.\augmentedDataset\contrast_stretching;0166.png
;2;6385,5;14,888286944178695;5,401337854657969;.\augmentedDataset\contrast_stretching;0166.png
;0;14274,5;9,141172082686714;4,401647541026239;.\augmentedDataset\contrast_stretching;0169.png
;1;8402,5;2,0;2,0;.\augmentedDataset\contrast_stretching;0169.png
;2;4101,5;4,155374705678736;1,905471133100374;.\augmentedDataset\contrast_stretching;0169.png
;0;36137,0;4,618802153517006;2,351778943168525;.\augmentedDataset\contrast_stretching;0170.png
;1;14697,0;9,443372017660414;6,090865562743542;.\augmentedDataset\contrast_stretching;0170.png
;2;9669,5;8,846739942360268;3,481965146456282;.\augmentedDataset\contrast_stretching;0170.png
;0;16322,0;3,126943839882286;2,309401076758503;.\augmentedDataset\contrast_stretching;0172.png
;1;15204,5;7,01458637420852;3,185130918443747;.\augmentedDataset\contrast_stretching;0172.png
;2;5402,0;8,439021415499717;4,876773272230026;.\augmentedDataset\contrast_stretching;0172.png
;0;16441,0;2,309401076758503;1,333333333333333;.\augmentedDataset\contrast_stretching;0174.png
;1;14799,0;4,849661197520208;1,346892572776387;.\augmentedDataset\contrast_stretching;0174.png
;2;4824,5;8,39917753518725;2,135709425210917;.\augmentedDataset\contrast_stretching;0174.png
;0;34693,0;3,677088528342677;0,837402040213009;.\augmentedDataset\contrast_stretching;0178.png
;1;14227,5;4,0;1,632993161855452;.\augmentedDataset\contrast_stretching;0178.png
;2;4273,0;6,668951607116287;2,621454412621226;.\augmentedDataset\contrast_stretching;0178.png
;0;16557,0;3,265986323710904;2,0;.\augmentedDataset\contrast_stretching;0181.png
;1;9210,0;4,155374705678736;1,905471133100374;.\augmentedDataset\contrast_stretching;0181.png
;2;5059,5;3,651483716701107;2,10818510677892;.\augmentedDataset\contrast_stretching;0181.png
;0;16253,5;6,269682801768589;2,931962313706328;.\augmentedDataset\contrast_stretching;0183.png
;1;5551,0;5,764613536983137;3,212402002741708;.\augmentedDataset\contrast_stretching;0183.png
;2;5079,5;4,381780460041329;2,683281572999748;.\augmentedDataset\contrast_stretching;0183.png
;0;16539,5;3,098386676965933;1,788854381999832;.\augmentedDataset\contrast_stretching;0184.png
